fixture,element,code,team,was_home,position,round,minutes,starts,total_points,goals_scored,assists,own_goals,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution
5,251,160987,9,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,253,172632,9,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,246,177815,9,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,255,194164,9,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,252,198826,9,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,264,218997,9,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,601,220307,9,true,3,1,18,0,1,0,0,0,0,1,0,0,2,0,0.01,0.01,1.18,
5,266,222627,9,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,260,224967,9,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,250,232928,9,true,3,1,82,1,2,0,0,0,0,1,0,0,12,0,0.01,0.01,1.33,
5,262,243571,9,true,2,1,90,1,2,0,0,0,0,1,0,0,1,0.31,0.01,0.32,1.5,
5,259,433154,9,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,261,449871,9,true,3,1,90,1,2,0,0,0,0,1,0,0,18,0.05,0.38,0.43,1.5,
5,649,461416,9,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,624,461421,9,true,3,1,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0.16,
5,650,461446,9,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,245,480455,9,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,645,491012,9,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,591,47431,10,false,3,1,45,1,0,0,0,0,0,0,0,0,0,0,0.04,0.04,2.13,
5,268,76357,10,false,3,1,57,1,1,0,0,0,0,0,0,0,4,0.04,0.08,0.12,2.13,
5,275,80201,10,false,1,1,90,1,12,0,0,0,1,0,9,3,46,0,0,0,2.73,
5,281,82514,10,false,2,1,90,1,7,0,0,0,1,0,0,1,28,0,0,0,2.73,
5,273,83543,10,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,270,96994,10,false,3,1,45,0,6,1,0,0,0,0,0,0,21,1.12,0.01,1.13,0.6,
5,558,102057,10,false,4,1,57,1,1,0,0,0,0,0,0,0,-3,0.07,0.02,0.09,2.13,
5,274,109434,10,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,286,109646,10,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,277,120721,10,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,278,128389,10,false,4,1,32,0,1,0,0,0,0,0,0,0,6,0.16,0.02,0.18,0.6,
5,282,153366,10,false,3,1,90,1,3,0,0,0,1,0,0,0,13,0,0.08,0.08,2.73,
5,288,153682,10,false,3,1,90,1,3,0,0,0,1,0,0,0,13,0.07,0.2,0.27,2.73,
5,280,154296,10,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,284,155529,10,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,267,156689,10,false,3,1,32,0,4,0,1,0,0,0,0,0,10,0,0,0,0.6,
5,269,166324,10,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,285,167074,10,false,2,1,90,1,5,0,0,0,1,0,0,0,24,0,0.02,0.02,2.73,
5,283,169528,10,false,2,1,90,1,6,0,0,0,1,0,0,0,25,0,0.01,0.01,2.73,
5,276,212314,10,false,3,1,90,1,3,0,0,0,1,0,0,0,15,0.02,0.01,0.03,2.73,
5,271,219924,10,false,2,1,90,1,8,0,0,0,1,0,0,2,30,0,0.01,0.01,2.73,
5,610,232892,10,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,279,244042,10,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,287,245824,10,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,272,432931,10,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,651,490146,10,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,652,515023,10,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,625,547686,10,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,38,84583,2,false,3,1,3,0,1,0,0,0,0,1,0,0,3,0.08,0.01,0.09,0.65,
6,49,98980,2,false,1,1,90,1,1,0,0,0,0,5,7,0,18,0,0,0,3.44,
6,37,101184,2,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,42,101188,2,false,2,1,90,1,-1,0,0,0,0,5,0,0,13,0,0.15,0.15,3.44,
6,32,106468,2,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,59,110504,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,53,111782,2,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,56,122775,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,50,122806,2,false,3,1,63,1,2,0,0,0,0,3,0,0,6,0,0.03,0.03,1.8,
6,45,123354,2,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,51,149484,2,false,2,1,30,1,0,0,0,0,0,2,0,0,5,0.01,0.16,0.17,1.08,
6,40,151589,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,41,165659,2,false,2,1,26,0,0,0,0,0,0,2,0,0,6,0.27,0,0.27,1.64,
6,58,166989,2,false,3,1,45,0,1,0,0,0,0,3,0,0,3,0,0.09,0.09,2.2,
6,60,178301,2,false,4,1,90,1,5,0,1,0,0,5,0,0,18,0.23,0.1,0.33,3.44,
6,35,195546,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,36,199796,2,false,2,1,86,1,-1,0,0,0,0,4,0,0,1,0.74,0,0.74,2.8,
6,48,199798,2,false,2,1,90,1,0,0,0,0,0,5,0,0,16,0,0.01,0.01,3.44,
6,61,213345,2,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,34,215711,2,false,3,1,45,1,1,0,0,0,0,2,0,0,-1,0,0.01,0.01,1.24,
6,39,221239,2,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,47,226944,2,false,3,1,90,1,2,0,0,0,0,5,0,0,10,0.03,0.02,0.05,3.44,
6,43,230046,2,false,3,1,90,1,1,0,0,0,0,5,0,0,10,0.19,0.15,0.34,3.44,
6,55,232653,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,599,243557,2,false,3,1,86,1,7,1,0,0,0,4,0,0,26,0.36,0.11,0.47,2.8,
6,584,244954,2,false,2,1,59,0,0,0,0,0,0,3,0,0,12,0,0.02,0.02,2.36,
6,57,248164,2,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,33,433979,2,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,44,476344,2,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,54,481624,2,false,3,1,3,0,1,0,0,0,0,1,0,0,3,0,0,0,0.65,
6,46,490094,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,618,549068,2,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,425,56983,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,408,59735,15,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,409,67089,15,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,433,75115,15,true,4,1,22,0,5,1,0,0,0,0,0,0,21,0.91,0,0.91,0.4,
6,430,77794,15,true,2,1,90,1,2,0,0,0,0,1,0,0,22,0,0.26,0.26,1.9,
6,407,78916,15,true,2,1,90,1,2,0,0,0,0,1,0,0,9,0.16,0.01,0.17,1.9,
6,411,81441,15,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,414,83314,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,410,90105,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,424,98747,15,true,1,1,90,1,3,0,0,0,0,1,5,0,18,0,0,0,1.9,
6,419,101148,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,580,104542,15,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,581,106618,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,422,109528,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,417,111773,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,423,114243,15,true,3,1,4,0,4,0,1,0,0,0,0,0,19,0,0.29,0.29,0.32,
6,427,119471,15,true,2,1,90,1,2,0,0,0,0,1,0,0,14,0,0,0,1.9,
6,413,153127,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,428,169359,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,426,170137,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,402,179018,15,true,3,1,85,1,2,0,0,0,0,1,0,0,20,0.07,0.07,0.14,1.58,
6,421,180135,15,true,3,1,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0.32,
6,416,180974,15,true,3,1,90,1,2,0,0,0,0,1,0,0,13,0.12,0.16,0.28,1.9,
6,420,194799,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,432,200089,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,603,201666,15,true,3,1,22,0,11,1,1,0,0,0,0,2,36,0.62,0.54,1.16,0.4,
6,406,208706,15,true,3,1,84,1,1,0,0,0,0,1,0,0,6,0.09,0.03,0.12,1.58,
6,403,215379,15,true,3,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0.24,
6,415,219168,15,true,4,1,67,1,13,2,0,0,0,1,0,3,51,0.76,0.02,0.78,1.5,
6,405,220237,15,true,2,1,90,1,5,0,1,0,0,1,0,1,27,0.07,0.25,0.32,1.9,
6,412,232826,15,true,3,1,67,1,4,0,1,0,0,1,0,0,18,0.07,0.36,0.43,1.5,
6,431,232977,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,429,432422,15,true,3,1,90,1,6,1,0,0,0,1,0,0,25,0.59,0.1,0.69,1.66,
6,404,441024,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,633,441191,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,634,545477,15,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,635,547719,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,418,564510,15,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,227,40836,8,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,241,49413,8,false,2,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,
7,242,55494,8,false,2,1,90,1,6,0,0,0,1,0,0,0,21,0,0.02,0.02,0.49,
7,222,57328,8,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,221,80146,8,false,3,1,90,1,6,0,1,0,1,0,0,0,14,0.09,0.36,0.45,0.49,
7,240,86417,8,false,3,1,90,1,3,0,0,0,1,0,0,0,9,0.06,0.08,0.14,0.49,
7,230,101982,8,false,1,1,90,1,6,0,0,0,1,0,1,0,22,0,0,0,0.49,
7,229,108413,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,231,152551,8,false,3,1,90,1,3,0,0,0,1,0,0,0,12,0.02,0.02,0.04,0.49,
7,233,169593,8,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,239,173954,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,220,174874,8,false,2,1,90,1,9,0,0,0,1,0,0,3,31,0.15,0.11,0.26,0.49,
7,225,199670,8,false,4,1,90,1,7,1,0,0,1,0,0,1,27,1.12,0.14,1.26,0.49,
7,228,209036,8,false,2,1,90,1,6,0,0,0,1,0,0,0,26,0.04,0.01,0.05,0.49,
7,232,231747,8,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,226,232413,8,false,3,1,90,1,3,0,0,0,1,0,0,0,21,0.51,0.58,1.09,0.49,
7,234,244723,8,false,2,1,90,1,8,0,0,0,1,0,0,2,29,0,0.02,0.02,0.49,
7,238,427623,8,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,223,438464,8,false,3,1,90,1,3,0,0,0,1,0,0,0,12,0.01,0.03,0.04,0.49,
7,236,443661,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,224,450535,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,237,450541,8,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,657,450542,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,658,461382,8,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,219,466117,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,243,487818,8,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,235,512462,8,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,615,536694,8,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,474,40386,17,true,2,1,79,1,2,0,0,0,0,1,0,0,6,0,0,0,1.8,
7,481,47247,17,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,488,79934,17,true,3,1,90,1,2,0,0,0,0,1,0,0,11,0.04,0.09,0.13,2.01,
7,482,82143,17,true,1,1,90,1,4,0,0,0,0,1,7,0,22,0,0,0,2.01,
7,473,82691,17,true,2,1,90,1,2,0,0,0,0,1,0,0,6,0,0.02,0.02,2.01,
7,576,83427,17,true,2,1,79,1,2,0,0,0,0,1,0,0,10,0,0,0,1.8,
7,479,102549,17,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,480,108416,17,true,2,1,90,1,2,0,0,0,0,1,0,0,13,0.04,0,0.04,2.01,
7,484,155197,17,true,2,1,79,1,2,0,0,0,0,1,0,0,10,0,0.01,0.01,1.8,
7,489,167878,17,true,3,1,86,1,2,0,0,0,0,1,0,0,6,0.12,0.01,0.13,2.01,
7,485,169432,17,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,477,195473,17,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,27,201410,17,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,476,226182,17,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,471,233821,17,true,2,1,90,1,1,0,0,0,0,1,0,0,4,0.05,0,0.05,2.01,
7,638,424001,17,true,3,1,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0.21,
7,592,432990,17,true,2,1,10,0,1,0,0,0,0,0,0,0,4,0,0,0,0.21,
7,486,440993,17,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,487,443211,17,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,653,471848,17,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,478,476938,17,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,656,487836,17,true,4,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,
7,587,504198,17,true,3,1,10,0,0,0,0,0,0,0,0,0,-2,0,0,0,0.21,
7,483,523700,17,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,593,523957,17,true,4,1,86,1,2,0,0,0,0,1,0,0,1,0,0.08,0.08,2.01,
7,654,532377,17,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,472,538206,17,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,490,538207,17,true,4,1,90,1,1,0,0,0,0,1,0,0,-5,0.24,0.01,0.25,2.01,
7,655,538210,17,true,3,1,3,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0,
8,121,48760,4,true,2,1,6,0,1,0,0,0,0,0,0,0,8,0,0.11,0.11,0.12,
8,109,51927,4,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,101,118342,4,true,1,1,90,1,2,0,0,0,0,2,4,0,17,0,0,0,1.26,
8,110,128295,4,true,3,1,71,1,2,0,0,0,0,2,0,0,9,0,0.01,0.01,1.02,
8,116,140200,4,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,117,144485,4,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,113,154561,4,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,95,174932,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,99,183656,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,90,191866,4,true,2,1,83,1,1,0,0,0,0,2,0,0,7,0,0.01,0.01,1.14,
8,103,194010,4,true,2,1,90,1,4,0,1,0,0,2,0,0,20,0,0.74,0.74,1.26,
8,105,204580,4,true,3,1,90,1,2,0,0,0,0,2,0,0,6,0.02,0.01,0.03,1.26,
8,106,207283,4,true,3,1,48,1,4,0,1,0,0,2,0,0,9,0,0.03,0.03,0.69,
8,102,213687,4,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,119,216646,4,true,4,1,71,1,9,1,0,0,0,2,0,3,33,0.24,0.05,0.29,1.02,
8,114,226956,4,true,2,1,18,0,1,0,0,0,0,0,0,0,5,0.03,0,0.03,0.24,
8,93,228044,4,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,112,231065,4,true,2,1,90,1,1,0,0,0,0,2,0,0,14,0,0,0,1.26,
8,91,235448,4,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,107,249231,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,111,428580,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,92,432160,4,true,3,1,18,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0.24,
8,96,432830,4,true,2,1,90,1,1,0,0,0,0,2,0,0,16,0,0.01,0.01,1.26,
8,100,434662,4,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,98,440089,4,true,3,1,41,0,1,0,0,0,0,0,0,0,4,0.07,0.01,0.08,0.57,
8,108,446008,4,true,3,1,90,1,7,1,0,0,0,2,0,0,14,1.35,0.03,1.38,1.26,
8,104,472713,4,true,2,1,71,1,0,0,0,0,0,2,0,0,7,0.03,0.08,0.11,1.02,
8,94,481405,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,620,501284,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,97,503300,4,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,120,508395,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,115,513418,4,true,3,1,18,0,1,0,0,0,0,0,0,0,-1,0.27,0,0.27,0.24,
8,118,591357,4,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,502,37915,18,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,498,40383,18,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,507,45034,18,false,2,1,15,0,1,0,0,0,0,0,0,0,8,0,0.16,0.16,0.3,
8,500,78830,18,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,516,85971,18,false,3,1,74,1,2,0,0,0,0,2,0,0,5,0.08,0.05,0.13,1.72,
8,496,93264,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,495,115556,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,499,132015,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,504,172780,18,false,3,1,90,1,9,0,2,0,0,2,0,2,31,0.07,0.94,1.01,2.02,
8,512,173904,18,false,2,1,76,0,0,0,0,0,0,2,0,0,9,0.12,0.03,0.15,2.02,
8,521,175941,18,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,520,184254,18,false,1,1,90,1,1,0,0,0,0,2,4,0,15,0,0,0,2.02,
8,514,184349,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,508,199249,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,518,199584,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,503,200826,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,492,202993,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,515,209042,18,false,3,1,74,1,1,0,0,0,0,2,0,0,8,0,0.01,0.01,1.72,
8,509,212319,18,false,3,1,90,1,2,0,0,0,0,2,0,0,3,0.21,0.01,0.22,2.02,
8,510,214225,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,491,214572,18,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,511,221632,18,false,2,1,13,1,7,1,0,0,0,0,0,0,15,0.51,0.01,0.52,0,
8,493,227127,18,false,3,1,90,1,2,0,0,0,0,2,0,0,20,0.04,0.11,0.15,2.02,
8,505,231372,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,517,232859,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,583,235674,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,497,241157,18,false,2,1,90,1,8,1,0,0,0,2,0,1,27,0.05,0.14,0.19,2.02,
8,494,436234,18,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,506,441164,18,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,501,445044,18,false,3,1,90,1,2,0,0,0,0,2,0,0,12,0.04,0.36,0.4,2.02,
8,513,482442,18,false,3,1,15,0,1,0,0,0,0,0,0,0,4,0.12,0.01,0.13,0.3,
8,519,487053,18,false,2,1,90,1,1,0,0,0,0,2,0,0,16,0,0.04,0.04,2.02,
8,640,490145,18,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,639,491279,18,false,2,1,90,1,1,0,0,0,0,2,0,0,20,0.04,0.03,0.07,2.02,
8,641,536908,18,false,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,189,41328,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,217,51090,7,true,2,1,90,1,2,0,0,0,0,1,0,0,19,0,0.07,0.07,1.28,
9,188,54694,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,207,66749,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,216,103955,7,true,3,1,80,1,2,0,0,0,0,1,0,0,8,0,0.09,0.09,1.23,
9,187,109745,7,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,190,118335,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,192,122074,7,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,218,124183,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,195,172850,7,true,2,1,89,1,7,0,1,0,0,1,0,2,24,0.11,0.23,0.34,1.26,
9,213,176413,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,198,179268,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,194,180736,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,185,199598,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,214,204727,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,205,209046,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,212,213198,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,145,215059,7,true,1,1,90,1,2,0,0,0,0,1,0,0,9,0,0,0,1.28,
9,611,220362,7,true,2,1,90,1,11,1,0,0,0,1,0,3,27,0.47,0.01,0.48,1.28,
9,206,225796,7,true,2,1,75,1,2,0,0,0,0,1,0,0,15,0.03,0.42,0.45,1.23,
9,202,232787,7,true,3,1,90,1,2,0,0,0,0,1,0,0,14,0,0.02,0.02,1.28,
9,191,242880,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,208,248857,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,193,440323,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,609,441302,7,true,3,1,9,0,1,0,0,0,0,0,0,0,4,0,0.01,0.01,0.04,
9,201,444463,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,199,448047,7,true,3,1,90,1,1,0,0,0,0,1,0,0,18,0.06,0.11,0.17,1.28,
9,197,460028,7,true,2,1,90,1,2,0,0,0,0,1,0,0,19,0.08,0.01,0.09,1.28,
9,210,465920,7,true,3,1,9,0,1,0,0,0,0,0,0,0,5,0,0.01,0.01,0.04,
9,215,471798,7,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,196,478912,7,true,3,1,80,1,1,0,0,0,0,1,0,0,4,0,0.15,0.15,1.23,
9,659,482158,7,true,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,203,482609,7,true,2,1,14,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0.04,
9,204,487838,7,true,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,613,503714,7,true,3,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0.02,
9,211,517052,7,true,4,1,90,1,1,0,0,0,0,1,0,0,-6,0.53,0.01,0.54,1.28,
9,589,518620,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,200,520295,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,186,532605,7,true,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,623,534392,7,true,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,299,56979,11,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,289,60706,11,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,305,60914,11,false,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,310,61558,11,false,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
